err,pred
9.73466012510471e-05,0.0
1.2329581295489334e-05,0.0
0.00018370378529652953,0.0
8.552832150598988e-05,0.0
9.371377382194623e-05,0.0
0.00010241584095638245,0.0
0.0001309553481405601,0.0
3.7030287785455585e-05,0.0
0.0001309553481405601,0.0
3.7030287785455585e-05,0.0
0.0004822052433155477,0.0
0.000824504648335278,0.0
2.8450103854993358e-05,0.0
0.0001309553481405601,0.0
2.8450103854993358e-05,0.0
0.0002278089232277125,0.0
3.7030287785455585e-05,0.0
0.00014199558063410223,0.0
2.8450103854993358e-05,0.0
3.7030287785455585e-05,0.0
8.552832150598988e-05,0.0
0.0004822052433155477,0.0
2.8450103854993358e-05,0.0
0.00020892583415843546,0.0
0.0007262290455400944,0.0
2.8450103854993358e-05,0.0
0.0005039119860157371,0.0
8.552832150598988e-05,0.0
0.0001309553481405601,0.0
0.0002906475856434554,0.0
0.00035470532020553946,0.0
1.2329581295489334e-05,0.0
0.0003046069759875536,0.0
2.8450103854993358e-05,0.0
8.552832150598988e-05,0.0
1.2329581295489334e-05,0.0
0.0006327011506073177,0.0
0.00014199558063410223,0.0
2.8450103854993358e-05,0.0
0.0006327011506073177,0.0
0.00035470532020553946,0.0
0.0007337121642194688,0.0
3.7030287785455585e-05,0.0
0.00014199558063410223,0.0
2.8450103854993358e-05,0.0
0.00020835256145801395,0.0
0.0003274872142355889,0.0
2.8450103854993358e-05,0.0
0.00018370378529652953,0.0
9.73466012510471e-05,0.0
9.371377382194623e-05,0.0
8.552832150598988e-05,0.0
0.0004864956717938185,0.0
0.00010241584095638245,0.0
0.00037288593011908233,0.0
8.552832150598988e-05,0.0
9.371377382194623e-05,0.0
0.00010241584095638245,0.0
0.00018370378529652953,0.0
1.2329581295489334e-05,0.0
0.00037288593011908233,0.0
1.2329581295489334e-05,0.0
0.00020835256145801395,0.0
3.7030287785455585e-05,0.0
0.0007337121642194688,0.0
8.552832150598988e-05,0.0
3.7030287785455585e-05,0.0
0.00010241584095638245,0.0
3.7030287785455585e-05,0.0
0.00020835256145801395,0.0
0.00010241584095638245,0.0
0.00034470733953639865,0.0
0.00020892583415843546,0.0
2.8450103854993358e-05,0.0
0.00027723878156393766,0.0
0.000824504648335278,0.0
2.8450103854993358e-05,0.0
3.7030287785455585e-05,0.0
0.00037288593011908233,0.0
0.00018370378529652953,0.0
0.00037288593011908233,0.0
0.00020835256145801395,0.0
0.0005039119860157371,0.0
2.8450103854993358e-05,0.0
0.00010241584095638245,0.0
8.552832150598988e-05,0.0
2.8450103854993358e-05,0.0
2.8450103854993358e-05,0.0
0.00014199558063410223,0.0
0.00020835256145801395,0.0
2.8450103854993358e-05,0.0
8.552832150598988e-05,0.0
9.371377382194623e-05,0.0
0.00020892583415843546,0.0
9.73466012510471e-05,0.0
8.552832150598988e-05,0.0
0.0004822052433155477,0.0
0.0020075920037925243,0.0
2.8450103854993358e-05,0.0
2.8450103854993358e-05,0.0
1.2329581295489334e-05,0.0
3.7030287785455585e-05,0.0
1.2329581295489334e-05,0.0
8.552832150598988e-05,0.0
2.8450103854993358e-05,0.0
1.2329581295489334e-05,0.0
0.0005235158605501056,0.0
0.00020892583415843546,0.0
0.0006327011506073177,0.0
1.2329581295489334e-05,0.0
0.0006327011506073177,0.0
2.8450103854993358e-05,0.0
0.0003046069759875536,0.0
0.00018370378529652953,0.0
0.0003274872142355889,0.0
0.00032311768154613674,0.0
3.7030287785455585e-05,0.0
2.8450103854993358e-05,0.0
3.7030287785455585e-05,0.0
0.00010241584095638245,0.0
0.00027723878156393766,0.0
0.00034470733953639865,0.0
0.00018370378529652953,0.0
0.0013325985055416822,0.0
0.00010241584095638245,0.0
0.00020835256145801395,0.0
1.2329581295489334e-05,0.0
0.0005039119860157371,0.0
0.00032311768154613674,0.0
0.00010241584095638245,0.0
0.0007262290455400944,0.0
2.8450103854993358e-05,0.0
0.0007262290455400944,0.0
3.7030287785455585e-05,0.0
3.7030287785455585e-05,0.0
8.552832150598988e-05,0.0
0.00014199558063410223,0.0
0.00018370378529652953,0.0
0.00032311768154613674,0.0
0.00020892583415843546,0.0
0.0003046069759875536,0.0
0.00018370378529652953,0.0
8.552832150598988e-05,0.0
9.73466012510471e-05,0.0
0.0005039119860157371,0.0
0.00018370378529652953,0.0
0.00018370378529652953,0.0
0.00018370378529652953,0.0
0.00037288593011908233,0.0
0.00020835256145801395,0.0
0.00018370378529652953,0.0
0.0003046069759875536,0.0
0.00018370378529652953,0.0
0.0001309553481405601,0.0
1.2329581295489334e-05,0.0
8.552832150598988e-05,0.0
2.8450103854993358e-05,0.0
1.2329581295489334e-05,0.0
0.0004822052433155477,0.0
2.8450103854993358e-05,0.0
0.00037288593011908233,0.0
0.000824504648335278,0.0
0.0007262290455400944,0.0
8.552832150598988e-05,0.0
8.552832150598988e-05,0.0
9.73466012510471e-05,0.0
2.8450103854993358e-05,0.0
3.7030287785455585e-05,0.0
0.00018370378529652953,0.0
0.00018370378529652953,0.0
0.00032311768154613674,0.0
0.00014199558063410223,0.0
0.00010241584095638245,0.0
3.7030287785455585e-05,0.0
9.371377382194623e-05,0.0
0.00035470532020553946,0.0
0.00018370378529652953,0.0
0.00035470532020553946,0.0
0.0001309553481405601,0.0
2.8450103854993358e-05,0.0
3.7030287785455585e-05,0.0
0.0004392872506286949,0.0
0.0005235158605501056,0.0
0.00018370378529652953,0.0
0.0005235158605501056,0.0
9.73466012510471e-05,0.0
0.00032311768154613674,0.0
0.0005235158605501056,0.0
1.2329581295489334e-05,0.0
0.00020835256145801395,0.0
0.00018370378529652953,0.0
2.8450103854993358e-05,0.0
1.2329581295489334e-05,0.0
2.8450103854993358e-05,0.0
0.0003046069759875536,0.0
0.00037288593011908233,0.0
9.371377382194623e-05,0.0
0.00020892583415843546,0.0
0.00018370378529652953,0.0
0.00035470532020553946,0.0
0.00035470532020553946,0.0
1.2329581295489334e-05,0.0
0.00020892583415843546,0.0
1.2329581295489334e-05,0.0
0.00037288593011908233,0.0
2.8450103854993358e-05,0.0
0.00018370378529652953,0.0
2.8450103854993358e-05,0.0
1.2329581295489334e-05,0.0
0.0005235158605501056,0.0
0.0004822052433155477,0.0
0.0001309553481405601,0.0
2.8450103854993358e-05,0.0
0.00027723878156393766,0.0
8.552832150598988e-05,0.0
1.2329581295489334e-05,0.0
0.0001309553481405601,0.0
2.8450103854993358e-05,0.0
0.0005039119860157371,0.0
3.7030287785455585e-05,0.0
0.0004822052433155477,0.0
0.00032311768154613674,0.0
0.00035470532020553946,0.0
0.00014199558063410223,0.0
0.0002906475856434554,0.0
0.0005039119860157371,0.0
9.73466012510471e-05,0.0
0.0005039119860157371,0.0
0.0002906475856434554,0.0
0.0005039119860157371,0.0
9.73466012510471e-05,0.0
0.00010241584095638245,0.0
1.2329581295489334e-05,0.0
0.00020835256145801395,0.0
0.00027723878156393766,0.0
1.2329581295489334e-05,0.0
0.00018370378529652953,0.0
8.552832150598988e-05,0.0
2.8450103854993358e-05,0.0
1.2329581295489334e-05,0.0
0.0003046069759875536,0.0
2.8450103854993358e-05,0.0
0.0003046069759875536,0.0
0.00037288593011908233,0.0
0.00035470532020553946,0.0
0.0005039119860157371,0.0
0.00010241584095638245,0.0
8.552832150598988e-05,0.0
2.8450103854993358e-05,0.0
8.552832150598988e-05,0.0
2.8450103854993358e-05,0.0
0.00018370378529652953,0.0
0.0001309553481405601,0.0
0.00010241584095638245,0.0
2.8450103854993358e-05,0.0
2.8450103854993358e-05,0.0
0.0004864956717938185,0.0
1.2329581295489334e-05,0.0
0.0005039119860157371,0.0
0.0003046069759875536,0.0
0.0006327011506073177,0.0
3.7030287785455585e-05,0.0
1.2329581295489334e-05,0.0
1.2329581295489334e-05,0.0
0.0006858169799670577,0.0
0.00027723878156393766,0.0
0.0005039119860157371,0.0
0.00018370378529652953,0.0
0.00018370378529652953,0.0
0.00035470532020553946,0.0
0.0002278089232277125,0.0
0.00032311768154613674,0.0
0.0005039119860157371,0.0
0.00010241584095638245,0.0
0.00018370378529652953,0.0
0.0002906475856434554,0.0
2.8450103854993358e-05,0.0
0.0002906475856434554,0.0
0.0005039119860157371,0.0
0.0005039119860157371,0.0
0.0001309553481405601,0.0
0.000824504648335278,0.0
0.0003274872142355889,0.0
0.00027723878156393766,0.0
9.371377382194623e-05,0.0
0.00037288593011908233,0.0
9.371377382194623e-05,0.0
8.552832150598988e-05,0.0
0.00032311768154613674,0.0
0.00035470532020553946,0.0
8.552832150598988e-05,0.0
0.0005039119860157371,0.0
0.00032311768154613674,0.0
2.8450103854993358e-05,0.0
0.0007262290455400944,0.0
2.8450103854993358e-05,0.0
0.0003046069759875536,0.0
0.00032311768154613674,0.0
0.00010241584095638245,0.0
8.552832150598988e-05,0.0
3.7030287785455585e-05,0.0
1.2329581295489334e-05,0.0
0.00010241584095638245,0.0
0.0003274872142355889,0.0
2.8450103854993358e-05,0.0
0.0007262290455400944,0.0
0.00020892583415843546,0.0
2.8450103854993358e-05,0.0
0.00014199558063410223,0.0
0.0002278089232277125,0.0
0.0006327011506073177,0.0
3.7030287785455585e-05,0.0
8.552832150598988e-05,0.0
0.00032311768154613674,0.0
8.552832150598988e-05,0.0
0.0013325985055416822,0.0
0.0003274872142355889,0.0
8.552832150598988e-05,0.0
0.0005039119860157371,0.0
3.7030287785455585e-05,0.0
0.0006327011506073177,0.0
0.0004822052433155477,0.0
3.7030287785455585e-05,0.0
0.00032311768154613674,0.0
0.0006327011506073177,0.0
3.7030287785455585e-05,0.0
8.552832150598988e-05,0.0
3.7030287785455585e-05,0.0
0.00032311768154613674,0.0
0.00010241584095638245,0.0
1.2329581295489334e-05,0.0
8.552832150598988e-05,0.0
0.00032311768154613674,0.0
2.8450103854993358e-05,0.0
0.0002906475856434554,0.0
0.00018370378529652953,0.0
2.8450103854993358e-05,0.0
2.8450103854993358e-05,0.0
0.00018370378529652953,0.0
8.552832150598988e-05,0.0
0.00034470733953639865,0.0
0.0004822052433155477,0.0
2.8450103854993358e-05,0.0
3.7030287785455585e-05,0.0
8.552832150598988e-05,0.0
0.0004864956717938185,0.0
0.0003274872142355889,0.0
0.0001309553481405601,0.0
2.8450103854993358e-05,0.0
0.000824504648335278,0.0
0.0002278089232277125,0.0
1.2329581295489334e-05,0.0
3.7030287785455585e-05,0.0
9.371377382194623e-05,0.0
9.371377382194623e-05,0.0
0.0005413449835032225,0.0
9.371377382194623e-05,0.0
1.2329581295489334e-05,0.0
0.00010241584095638245,0.0
0.00027723878156393766,0.0
0.0001309553481405601,0.0
1.2329581295489334e-05,0.0
2.8450103854993358e-05,0.0
2.8450103854993358e-05,0.0
0.0007262290455400944,0.0
0.00010241584095638245,0.0
0.0006858169799670577,0.0
0.00020892583415843546,0.0
0.0005413449835032225,0.0
8.552832150598988e-05,0.0
0.00027723878156393766,0.0
0.000824504648335278,0.0
0.00014199558063410223,0.0
8.552832150598988e-05,0.0
8.552832150598988e-05,0.0
2.8450103854993358e-05,0.0
8.552832150598988e-05,0.0
0.00032311768154613674,0.0
9.73466012510471e-05,0.0
0.0004822052433155477,0.0
0.00032311768154613674,0.0
0.00037288593011908233,0.0
0.0010577589273452759,0.0
0.00035493142786435783,0.0
8.552832150598988e-05,0.0
3.7030287785455585e-05,0.0
3.7030287785455585e-05,0.0
1.2329581295489334e-05,0.0
2.8450103854993358e-05,0.0
8.552832150598988e-05,0.0
8.552832150598988e-05,0.0
9.73466012510471e-05,0.0
0.0004822052433155477,0.0
8.552832150598988e-05,0.0
0.00018370378529652953,0.0
8.552832150598988e-05,0.0
3.7030287785455585e-05,0.0
3.7030287785455585e-05,0.0
2.8450103854993358e-05,0.0
2.8450103854993358e-05,0.0
0.0009902163874357939,0.0
0.00037288593011908233,0.0
0.0002278089232277125,0.0
0.00032311768154613674,0.0
8.552832150598988e-05,0.0
0.00010241584095638245,0.0
3.7030287785455585e-05,0.0
9.73466012510471e-05,0.0
0.00027723878156393766,0.0
8.552832150598988e-05,0.0
9.371377382194623e-05,0.0
0.0005039119860157371,0.0
2.8450103854993358e-05,0.0
0.00035470532020553946,0.0
8.552832150598988e-05,0.0
2.8450103854993358e-05,0.0
2.8450103854993358e-05,0.0
0.0002906475856434554,0.0
8.552832150598988e-05,0.0
0.0004864956717938185,0.0
3.7030287785455585e-05,0.0
0.0004392872506286949,0.0
8.552832150598988e-05,0.0
0.00020892583415843546,0.0
0.0003274872142355889,0.0
0.00020835256145801395,0.0
0.0005039119860157371,0.0
0.00034470733953639865,0.0
2.8450103854993358e-05,0.0
3.7030287785455585e-05,0.0
0.0005039119860157371,0.0
0.00032311768154613674,0.0
0.0005039119860157371,0.0
2.8450103854993358e-05,0.0
2.8450103854993358e-05,0.0
0.00037288593011908233,0.0
0.0002906475856434554,0.0
0.0005742622306570411,0.0
0.00018370378529652953,0.0
3.7030287785455585e-05,0.0
0.0006327011506073177,0.0
1.2329581295489334e-05,0.0
2.8450103854993358e-05,0.0
0.00027723878156393766,0.0
8.552832150598988e-05,0.0
8.552832150598988e-05,0.0
0.0005742622306570411,0.0
0.00020835256145801395,0.0
3.7030287785455585e-05,0.0
1.2329581295489334e-05,0.0
8.552832150598988e-05,0.0
8.552832150598988e-05,0.0
0.0004822052433155477,0.0
2.8450103854993358e-05,0.0
0.0001309553481405601,0.0
0.0006858169799670577,0.0
8.552832150598988e-05,0.0
0.00037288593011908233,0.0
2.8450103854993358e-05,0.0
0.00018370378529652953,0.0
0.0007262290455400944,0.0
0.000824504648335278,0.0
0.0006327011506073177,0.0
0.0003046069759875536,0.0
0.00018370378529652953,0.0
2.8450103854993358e-05,0.0
0.0002278089232277125,0.0
0.00010241584095638245,0.0
0.00032311768154613674,0.0
0.00018370378529652953,0.0
3.7030287785455585e-05,0.0
8.552832150598988e-05,0.0
0.00034470733953639865,0.0
0.00027723878156393766,0.0
0.0001309553481405601,0.0
0.0005039119860157371,0.0
3.7030287785455585e-05,0.0
0.00032311768154613674,0.0
0.00035470532020553946,0.0
2.8450103854993358e-05,0.0
1.2329581295489334e-05,0.0
0.00018370378529652953,0.0
0.0001309553481405601,0.0
0.0002278089232277125,0.0
0.00018370378529652953,0.0
0.00018370378529652953,0.0
0.0005039119860157371,0.0
1.2329581295489334e-05,0.0
2.8450103854993358e-05,0.0
2.8450103854993358e-05,0.0
0.0003046069759875536,0.0
0.0010577589273452759,0.0
0.0003274872142355889,0.0
0.0005039119860157371,0.0
3.7030287785455585e-05,0.0
0.00010241584095638245,0.0
0.00018370378529652953,0.0
0.0001309553481405601,0.0
0.00027723878156393766,0.0
0.00018370378529652953,0.0
2.8450103854993358e-05,0.0
0.00010241584095638245,0.0
2.8450103854993358e-05,0.0
0.0007262290455400944,0.0
1.2329581295489334e-05,0.0
8.552832150598988e-05,0.0
0.00010241584095638245,0.0
0.00010241584095638245,0.0
2.8450103854993358e-05,0.0
1.2329581295489334e-05,0.0
3.7030287785455585e-05,0.0
8.552832150598988e-05,0.0
0.00018370378529652953,0.0
0.00010241584095638245,0.0
0.00018370378529652953,0.0
1.2329581295489334e-05,0.0
2.8450103854993358e-05,0.0
0.00010241584095638245,0.0
0.00010241584095638245,0.0
0.0002906475856434554,0.0
0.00018370378529652953,0.0
2.8450103854993358e-05,0.0
2.8450103854993358e-05,0.0
1.2329581295489334e-05,0.0
9.73466012510471e-05,0.0
9.371377382194623e-05,0.0
0.00010241584095638245,0.0
0.00020835256145801395,0.0
0.00018370378529652953,0.0
3.7030287785455585e-05,0.0
9.371377382194623e-05,0.0
3.7030287785455585e-05,0.0
0.0005039119860157371,0.0
3.7030287785455585e-05,0.0
0.00027723878156393766,0.0
0.0007495094905607402,0.0
0.00035470532020553946,0.0
0.00018370378529652953,0.0
8.552832150598988e-05,0.0
0.00018370378529652953,0.0
0.0009902163874357939,0.0
3.7030287785455585e-05,0.0
9.371377382194623e-05,0.0
0.00020892583415843546,0.0
0.0004822052433155477,0.0
9.371377382194623e-05,0.0
0.00010241584095638245,0.0
2.8450103854993358e-05,0.0
0.0005039119860157371,0.0
9.73466012510471e-05,0.0
1.2329581295489334e-05,0.0
0.00010241584095638245,0.0
2.8450103854993358e-05,0.0
3.7030287785455585e-05,0.0
9.371377382194623e-05,0.0
1.2329581295489334e-05,0.0
2.8450103854993358e-05,0.0
0.0005039119860157371,0.0
9.73466012510471e-05,0.0
0.00010241584095638245,0.0
0.0005413449835032225,0.0
2.8450103854993358e-05,0.0
0.0009902163874357939,0.0
0.00018370378529652953,0.0
0.00020835256145801395,0.0
0.0004822052433155477,0.0
1.2329581295489334e-05,0.0
1.2329581295489334e-05,0.0
1.2329581295489334e-05,0.0
0.0007337121642194688,0.0
2.8450103854993358e-05,0.0
0.0002278089232277125,0.0
3.7030287785455585e-05,0.0
8.552832150598988e-05,0.0
2.8450103854993358e-05,0.0
0.00010241584095638245,0.0
0.0005413449835032225,0.0
0.00020892583415843546,0.0
8.552832150598988e-05,0.0
0.00035470532020553946,0.0
3.7030287785455585e-05,0.0
2.8450103854993358e-05,0.0
2.8450103854993358e-05,0.0
0.0006327011506073177,0.0
0.00020835256145801395,0.0
0.00018370378529652953,0.0
1.2329581295489334e-05,0.0
2.8450103854993358e-05,0.0
0.00018370378529652953,0.0
0.0002906475856434554,0.0
0.00037288593011908233,0.0
8.552832150598988e-05,0.0
2.8450103854993358e-05,0.0
8.552832150598988e-05,0.0
0.00018370378529652953,0.0
0.00018370378529652953,0.0
8.552832150598988e-05,0.0
1.2329581295489334e-05,0.0
0.00010241584095638245,0.0
1.2329581295489334e-05,0.0
0.00035470532020553946,0.0
3.7030287785455585e-05,0.0
3.7030287785455585e-05,0.0
0.00035470532020553946,0.0
0.0005039119860157371,0.0
8.552832150598988e-05,0.0
0.00010241584095638245,0.0
0.0005039119860157371,0.0
2.8450103854993358e-05,0.0
0.0005039119860157371,0.0
3.7030287785455585e-05,0.0
0.0001309553481405601,0.0
0.00018370378529652953,0.0
0.00010241584095638245,0.0
0.0002278089232277125,0.0
0.00010241584095638245,0.0
0.00010241584095638245,0.0
0.00020835256145801395,0.0
0.0004822052433155477,0.0
2.8450103854993358e-05,0.0
0.0005039119860157371,0.0
1.2329581295489334e-05,0.0
2.8450103854993358e-05,0.0
0.0005039119860157371,0.0
0.0005413449835032225,0.0
0.00010241584095638245,0.0
0.00027723878156393766,0.0
2.8450103854993358e-05,0.0
8.552832150598988e-05,0.0
0.000824504648335278,0.0
0.0005413449835032225,0.0
9.73466012510471e-05,0.0
3.7030287785455585e-05,0.0
0.00037288593011908233,0.0
0.00010241584095638245,0.0
9.371377382194623e-05,0.0
1.2329581295489334e-05,0.0
9.73466012510471e-05,0.0
8.552832150598988e-05,0.0
0.0006327011506073177,0.0
0.00010241584095638245,0.0
0.0004822052433155477,0.0
9.371377382194623e-05,0.0
0.00020835256145801395,0.0
0.00020835256145801395,0.0
0.0005039119860157371,0.0
2.8450103854993358e-05,0.0
0.0004864956717938185,0.0
0.00010241584095638245,0.0
0.00010241584095638245,0.0
9.371377382194623e-05,0.0
0.0007262290455400944,0.0
2.8450103854993358e-05,0.0
8.552832150598988e-05,0.0
1.2329581295489334e-05,0.0
0.00027723878156393766,0.0
8.552832150598988e-05,0.0
3.7030287785455585e-05,0.0
0.000824504648335278,0.0
0.0001309553481405601,0.0
1.2329581295489334e-05,0.0
2.8450103854993358e-05,0.0
0.0003274872142355889,0.0
0.0007681431015953422,0.0
9.73466012510471e-05,0.0
0.0005039119860157371,0.0
0.0002906475856434554,0.0
1.2329581295489334e-05,0.0
3.7030287785455585e-05,0.0
0.00020892583415843546,0.0
0.00020892583415843546,0.0
8.552832150598988e-05,0.0
8.552832150598988e-05,0.0
8.552832150598988e-05,0.0
0.0009649029816500843,0.0
2.8450103854993358e-05,0.0
3.7030287785455585e-05,0.0
0.0007262290455400944,0.0
2.8450103854993358e-05,0.0
0.0001309553481405601,0.0
0.000824504648335278,0.0
0.0005039119860157371,0.0
2.8450103854993358e-05,0.0
2.8450103854993358e-05,0.0
0.0007262290455400944,0.0
0.00032311768154613674,0.0
0.00010241584095638245,0.0
8.552832150598988e-05,0.0
8.552832150598988e-05,0.0
0.00020835256145801395,0.0
8.552832150598988e-05,0.0
3.7030287785455585e-05,0.0
2.8450103854993358e-05,0.0
0.0007262290455400944,0.0
1.2329581295489334e-05,0.0
8.552832150598988e-05,0.0
1.2329581295489334e-05,0.0
0.0010577589273452759,0.0
2.8450103854993358e-05,0.0
0.0002906475856434554,0.0
1.2329581295489334e-05,0.0
0.00032311768154613674,0.0
0.0002906475856434554,0.0
0.00037288593011908233,0.0
9.371377382194623e-05,0.0
0.0004822052433155477,0.0
2.8450103854993358e-05,0.0
0.00010241584095638245,0.0
0.00027723878156393766,0.0
2.8450103854993358e-05,0.0
0.0012960167368873954,0.0
0.0004864956717938185,0.0
0.00018370378529652953,0.0
0.00010241584095638245,0.0
8.552832150598988e-05,0.0
8.552832150598988e-05,0.0
0.00018370378529652953,0.0
0.00032311768154613674,0.0
0.00010241584095638245,0.0
1.2329581295489334e-05,0.0
0.00032311768154613674,0.0
1.2329581295489334e-05,0.0
0.0002278089232277125,0.0
8.552832150598988e-05,0.0
0.0004822052433155477,0.0
0.00010241584095638245,0.0
2.8450103854993358e-05,0.0
2.8450103854993358e-05,0.0
0.00027723878156393766,0.0
8.552832150598988e-05,0.0
0.0012048515491187572,0.0
8.552832150598988e-05,0.0
0.00010241584095638245,0.0
0.00018370378529652953,0.0
1.2329581295489334e-05,0.0
8.552832150598988e-05,0.0
0.0005039119860157371,0.0
1.2329581295489334e-05,0.0
0.0005039119860157371,0.0
0.00020892583415843546,0.0
0.0001309553481405601,0.0
0.0006327011506073177,0.0
3.7030287785455585e-05,0.0
3.7030287785455585e-05,0.0
0.00018370378529652953,0.0
3.7030287785455585e-05,0.0
0.0004392872506286949,0.0
8.552832150598988e-05,0.0
2.8450103854993358e-05,0.0
8.552832150598988e-05,0.0
2.8450103854993358e-05,0.0
0.00027723878156393766,0.0
1.2329581295489334e-05,0.0
0.0002278089232277125,0.0
0.007490972056984901,0.0
0.03435669094324112,0.0
0.06001715362071991,0.0
0.0968828946352005,0.0
0.13279218971729279,0.0
0.15228605270385742,0.0
0.1651906967163086,0.0
0.18358588218688965,0.0
0.20373842120170593,0.0
0.19974461197853088,0.0
0.2305082380771637,0.0
0.23726439476013184,0.0
0.2553403079509735,1.0
0.2588869631290436,1.0
0.2165098488330841,0.0
0.19355592131614685,0.0
0.1651906967163086,0.0
0.14504936337471008,0.0
0.12520840764045715,0.0
0.11699096858501434,0.0
0.09990894794464111,0.0
0.08018456399440765,0.0
0.07927639782428741,0.0
0.06091762334108353,0.0
0.05018147826194763,0.0
0.051793187856674194,0.0
0.05018147826194763,0.0
0.04190642759203911,0.0
0.04338572546839714,0.0
0.024121955037117004,0.0
0.03177328780293465,0.0
0.028174472972750664,0.0
0.019175507128238678,0.0
0.01844826713204384,0.0
0.012728147208690643,0.0
0.012728147208690643,0.0
0.012374259531497955,0.0
0.011255024001002312,0.0
0.010785719379782677,0.0
0.008692173287272453,0.0
0.002907720161601901,0.0
0.005560704506933689,0.0
0.003296311479061842,0.0
0.004699455574154854,0.0
0.004487466998398304,0.0
0.0037245559506118298,0.0
0.005416810512542725,0.0
0.000651488546282053,0.0
0.0014171170769259334,0.0
0.0037809964269399643,0.0
0.000956872187089175,0.0
0.0011701502371579409,0.0
0.0009253138559870422,0.0
0.0015646907268092036,0.0
0.0017171811778098345,0.0
0.0011701502371579409,0.0
0.0013102357042953372,0.0
0.0011701502371579409,0.0
0.0003274872142355889,0.0
0.0004864956717938185,0.0
0.0003274872142355889,0.0
0.0003274872142355889,0.0
0.0014236378483474255,0.0
0.00020892583415843546,0.0
0.000651488546282053,0.0
9.73466012510471e-05,0.0
0.0009253138559870422,0.0
0.0006858169799670577,0.0
9.73466012510471e-05,0.0
9.73466012510471e-05,0.0
0.00014199558063410223,0.0
3.7030287785455585e-05,0.0
0.00018370378529652953,0.0
0.0005413449835032225,0.0
0.0001309553481405601,0.0
1.2329581295489334e-05,0.0
0.00014199558063410223,0.0
0.00020892583415843546,0.0
9.73466012510471e-05,0.0
2.8450103854993358e-05,0.0
0.00018370378529652953,0.0
0.00020892583415843546,0.0
0.00035493142786435783,0.0
0.00037288593011908233,0.0
0.00035470532020553946,0.0
